review_id,product_id
review_4119,clothing_121
review_4120,clothing_121
review_4121,clothing_1098
review_4122,clothing_121
review_4123,clothing_855
review_4124,clothing_1098
review_4125,clothing_1098
review_4126,clothing_940
review_4127,clothing_1094
review_4128,clothing_1094
review_4129,clothing_975
review_4130,clothing_1094
review_4131,clothing_1098
review_4132,clothing_908
review_4133,clothing_1104
review_4134,clothing_144
review_4135,clothing_1046
review_4136,clothing_829
review_4137,clothing_1104
review_4138,clothing_1104
review_4139,clothing_1104
review_4140,clothing_648
review_4141,clothing_144
review_4142,clothing_1104
review_4143,clothing_1104
review_4144,clothing_829
review_4145,clothing_1104
review_4146,clothing_1046
review_4147,clothing_829
review_4148,clothing_829
review_4149,clothing_144
review_4150,clothing_1064
review_4151,clothing_1104
review_4152,clothing_1053
review_4153,clothing_829
review_4154,clothing_144
review_4155,clothing_1104
review_4156,clothing_1029
review_4157,clothing_56
review_4158,clothing_829
review_4159,clothing_1104
review_4160,clothing_829
review_4161,clothing_1046
review_4162,clothing_1114
review_4163,clothing_144
review_4164,clothing_173
review_4165,clothing_144
review_4166,clothing_1035
review_4167,clothing_857
review_4168,clothing_964
review_4169,clothing_1001
review_4170,clothing_1035
review_4171,clothing_1035
review_4172,clothing_413
review_4173,clothing_860
review_4174,clothing_1035
review_4175,clothing_1001
review_4176,clothing_1001
review_4177,clothing_860
review_4178,clothing_964
review_4179,clothing_857
review_4180,clothing_1001
review_4181,clothing_896
review_4182,clothing_860
review_4183,clothing_860
review_4184,clothing_1001
review_4185,clothing_1035
review_4186,clothing_964
review_4187,clothing_860
review_4188,clothing_203
review_4189,clothing_1001
review_4190,clothing_857
review_4191,clothing_1025
review_4192,clothing_857
review_4193,clothing_1001
review_4194,clothing_1025
review_4195,clothing_1001
review_4196,clothing_860
review_4197,clothing_867
review_4198,clothing_857
review_4199,clothing_860
review_4200,clothing_1025
review_4201,clothing_1025
review_4202,clothing_964
review_4203,clothing_964
review_4204,clothing_860
review_4205,clothing_1001
review_4206,clothing_1001
review_4207,clothing_860
review_4208,clothing_1001
review_4209,clothing_857
review_4210,clothing_1001
review_4211,clothing_964
review_4212,clothing_1001
review_4213,clothing_860
review_4214,clothing_964
review_4215,clothing_857
review_4216,clothing_1001
review_4217,clothing_857
review_4218,clothing_889
review_4219,clothing_857
review_4220,clothing_1024
review_4221,clothing_940
review_4222,clothing_1053
review_4223,clothing_1053
review_4224,clothing_1024
review_4225,clothing_624
review_4226,clothing_1086
review_4227,clothing_1081
review_4228,clothing_1053
review_4229,clothing_1053
review_4230,clothing_1081
review_4231,clothing_1086
review_4232,clothing_1086
review_4233,clothing_1086
review_4234,clothing_940
review_4235,clothing_1081
review_4236,clothing_1081
review_4237,clothing_1086
review_4238,clothing_857
review_4239,clothing_1086
review_4240,clothing_1081
review_4241,clothing_1068
review_4242,clothing_1086
review_4243,clothing_1081
review_4244,clothing_624
review_4245,clothing_837
review_4246,clothing_1053
review_4247,clothing_1053
review_4248,clothing_1081
review_4249,clothing_1081
review_4250,clothing_1081
review_4251,clothing_1024
review_4252,clothing_1086
review_4253,clothing_995
review_4254,clothing_1068
review_4255,clothing_1081
review_4256,clothing_828
review_4257,clothing_1081
review_4258,clothing_1086
review_4259,clothing_1053
review_4260,clothing_1086
review_4261,clothing_1068
review_4262,clothing_837
review_4263,clothing_940
review_4264,clothing_940
review_4265,clothing_1086
review_4266,clothing_1068
review_4267,clothing_1081
review_4268,clothing_1081
review_4269,clothing_1086
review_4270,clothing_1024
review_4271,clothing_1086
review_4272,clothing_1081
review_4273,clothing_1081
review_4274,clothing_857
review_4275,clothing_1086
review_4276,clothing_837
review_4277,clothing_1068
review_4278,clothing_1086
review_4279,clothing_828
review_4280,clothing_1078
review_4281,clothing_1094
review_4282,clothing_1081
review_4283,clothing_1078
review_4284,clothing_1094
review_4285,clothing_1078
review_4286,clothing_1078
review_4287,clothing_1078
review_4288,clothing_1078
review_4289,clothing_1078
review_4290,clothing_1078
review_4291,clothing_1081
review_4292,clothing_1081
review_4293,clothing_1078
review_4294,clothing_1078
review_4295,clothing_1078
review_4296,clothing_1081
review_4297,clothing_1094
review_4298,clothing_1078
review_4299,clothing_1081
review_4300,clothing_1078
review_4301,clothing_1081
review_4302,clothing_1078
review_4303,clothing_1094
review_4304,clothing_1078
review_4305,clothing_1078
review_4306,clothing_1078
review_4307,clothing_1081
review_4308,clothing_1078
review_4309,clothing_1078
review_4310,clothing_1094
review_4311,clothing_1094
review_4312,clothing_1078
review_4313,clothing_1081
review_4314,clothing_1081
review_4315,clothing_1078
review_4316,clothing_1078
review_4317,clothing_1078
review_4318,clothing_1078
review_4319,clothing_935
review_4320,clothing_1081
review_4321,clothing_1094
review_4322,clothing_1081
review_4323,clothing_1094
review_4324,clothing_1078
review_4325,clothing_1078
review_4326,clothing_1094
review_4327,clothing_1078
review_4328,clothing_1094
review_4329,clothing_1094
review_4330,clothing_1081
review_4331,clothing_1078
review_4332,clothing_1078
review_4333,clothing_1078
review_4334,clothing_1078
review_4335,clothing_1094
review_4336,clothing_1078
review_4337,clothing_1078
review_4338,clothing_1081
review_4339,clothing_1094
review_4340,clothing_1078
review_4341,clothing_1078
review_4342,clothing_1081
review_4343,clothing_1081
review_4344,clothing_1078
review_4345,clothing_1094
review_4346,clothing_1082
review_4347,clothing_1078
review_4348,clothing_1081
review_4349,clothing_1081
review_4350,clothing_1078
review_4351,clothing_1081
review_4352,clothing_1078
review_4353,clothing_1081
review_4354,clothing_1094
review_4355,clothing_1078
review_4356,clothing_1078
review_4357,clothing_1078
review_4358,clothing_1078
review_4359,clothing_1094
review_4360,clothing_1078
review_4361,clothing_1094
review_4362,clothing_1078
review_4363,clothing_838
review_4364,clothing_1078
review_4365,clothing_1094
review_4366,clothing_1094
review_4367,clothing_1078
review_4368,clothing_1081
review_4369,clothing_1094
review_4370,clothing_1078
review_4371,clothing_1081
review_4372,clothing_1078
review_4373,clothing_1078
review_4374,clothing_1028
review_4375,clothing_1081
review_4376,clothing_1094
review_4377,clothing_1081
review_4378,clothing_1081
review_4379,clothing_1078
review_4380,clothing_1078
review_4381,clothing_1094
review_4382,clothing_1094
review_4383,clothing_1081
review_4384,clothing_1078
review_4385,clothing_1028
review_4386,clothing_1081
review_4387,clothing_1081
review_4388,clothing_1078
review_4389,clothing_1078
review_4390,clothing_1081
review_4391,clothing_1094
review_4392,clothing_1081
review_4393,clothing_1028
review_4394,clothing_1078
review_4395,clothing_1081
review_4396,clothing_1094
review_4397,clothing_1094
review_4398,clothing_1094
review_4399,clothing_1078
review_4400,clothing_1078
review_4401,clothing_1078
review_4402,clothing_1094
review_4403,clothing_1094
review_4404,clothing_1094
review_4405,clothing_1094
review_4406,clothing_1094
review_4407,clothing_1081
review_4408,clothing_1078
review_4409,clothing_1094
review_4410,clothing_1081
review_4411,clothing_1078
review_4412,clothing_1078
review_4413,clothing_1078
review_4414,clothing_1081
review_4415,clothing_1078
review_4416,clothing_1078
review_4417,clothing_1081
review_4418,clothing_1078
review_4419,clothing_1094
review_4420,clothing_1078
review_4421,clothing_933
review_4422,clothing_1078
review_4423,clothing_1081
review_4424,clothing_1081
review_4425,clothing_1078
review_4426,clothing_834
review_4427,clothing_1081
review_4428,clothing_834
review_4429,clothing_1078
review_4430,clothing_1078
review_4431,clothing_1078
review_4432,clothing_1094
review_4433,clothing_1081
review_4434,clothing_689
review_4435,clothing_1078
review_4436,clothing_1094
review_4437,clothing_1094
review_4438,clothing_1094
review_4439,clothing_1081
review_4440,clothing_1081
review_4441,clothing_1078
review_4442,clothing_1094
review_4443,clothing_868
review_4444,clothing_868
review_4445,clothing_107
review_4446,clothing_868
review_4447,clothing_1094
review_4448,clothing_868
review_4449,clothing_107
review_4450,clothing_1094
review_4451,clothing_896
review_4452,clothing_1094
review_4453,clothing_868
review_4454,clothing_868
review_4455,clothing_107
review_4456,clothing_850
review_4457,clothing_868
review_4458,clothing_1145
review_4459,clothing_107
review_4460,clothing_896
review_4461,clothing_975
review_4462,clothing_1094
review_4463,clothing_868
review_4464,clothing_1145
review_4465,clothing_107
review_4466,clothing_1145
review_4467,clothing_868
review_4468,clothing_107
review_4469,clothing_868
review_4470,clothing_868
review_4471,clothing_107
review_4472,clothing_868
review_4473,clothing_107
review_4474,clothing_1095
review_4475,clothing_1095
review_4476,clothing_1038
review_4477,clothing_1030
review_4478,clothing_1038
review_4479,clothing_1086
review_4480,clothing_1095
review_4481,clothing_1038
review_4482,clothing_1095
review_4483,clothing_1095
review_4484,clothing_988
review_4485,clothing_850
review_4486,clothing_1109
review_4487,clothing_1095
review_4488,clothing_1095
review_4489,clothing_912
review_4490,clothing_1095
review_4491,clothing_1038
review_4492,clothing_1038
review_4493,clothing_1038
review_4494,clothing_1086
review_4495,clothing_1086
review_4496,clothing_1095
review_4497,clothing_1086
review_4498,clothing_1038
review_4499,clothing_1086
review_4500,clothing_1038
review_4501,clothing_1038
review_4502,clothing_1095
review_4503,clothing_1095
review_4504,clothing_937
review_4505,clothing_1038
review_4506,clothing_1095
review_4507,clothing_1095
review_4508,clothing_1086
review_4509,clothing_1095
review_4510,clothing_1095
review_4511,clothing_1095
review_4512,clothing_1086
review_4513,clothing_1095
review_4514,clothing_1086
review_4515,clothing_1095
review_4516,clothing_829
review_4517,clothing_1111
review_4518,clothing_820
review_4519,clothing_1110
review_4520,clothing_820
review_4521,clothing_820
review_4522,clothing_820
review_4523,clothing_829
review_4524,clothing_1078
review_4525,clothing_830
review_4526,clothing_820
review_4527,clothing_820
review_4528,clothing_820
review_4529,clothing_863
review_4530,clothing_495
review_4531,clothing_820
review_4532,clothing_820
review_4533,clothing_801
review_4534,clothing_1078
review_4535,clothing_1078
review_4536,clothing_1110
review_4537,clothing_820
review_4538,clothing_830
review_4539,clothing_1187
review_4540,clothing_829
review_4541,clothing_820
review_4542,clothing_820
review_4543,clothing_829
review_4544,clothing_1078
review_4545,clothing_820
review_4546,clothing_820
review_4547,clothing_820
review_4548,clothing_829
review_4549,clothing_820
review_4550,clothing_831
review_4551,clothing_820
review_4552,clothing_829
review_4553,clothing_1078
review_4554,clothing_829
review_4555,clothing_820
review_4556,clothing_50
review_4557,clothing_820
review_4558,clothing_820
review_4559,clothing_820
review_4560,clothing_1078
review_4561,clothing_820
review_4562,clothing_831
review_4563,clothing_1187
review_4564,clothing_820
review_4565,clothing_820
review_4566,clothing_820
review_4567,clothing_820
review_4568,clothing_820
review_4569,clothing_820
review_4570,clothing_820
review_4571,clothing_801
review_4572,clothing_820
review_4573,clothing_820
review_4574,clothing_820
review_4575,clothing_820
review_4576,clothing_820
review_4577,clothing_820
review_4578,clothing_1110
review_4579,clothing_829
review_4580,clothing_820
review_4581,clothing_1078
review_4582,clothing_1110
review_4583,clothing_820
review_4584,clothing_820
review_4585,clothing_1078
review_4586,clothing_495
review_4587,clothing_829
review_4588,clothing_820
review_4589,clothing_1078
review_4590,clothing_863
review_4591,clothing_1110
review_4592,clothing_1078
review_4593,clothing_872
review_4594,clothing_1094
review_4595,clothing_872
review_4596,clothing_872
review_4597,clothing_1014
review_4598,clothing_1094
review_4599,clothing_872
review_4600,clothing_1082
review_4601,clothing_570
review_4602,clothing_1094
review_4603,clothing_1059
review_4604,clothing_840
review_4605,clothing_1094
review_4606,clothing_782
review_4607,clothing_872
review_4608,clothing_1006
review_4609,clothing_1094
review_4610,clothing_872
review_4611,clothing_1014
review_4612,clothing_54
review_4613,clothing_872
review_4614,clothing_1082
review_4615,clothing_963
review_4616,clothing_872
review_4617,clothing_872
review_4618,clothing_1094
review_4619,clothing_872
review_4620,clothing_840
review_4621,clothing_782
review_4622,clothing_872
review_4623,clothing_1082
review_4624,clothing_872
review_4625,clothing_1094
review_4626,clothing_872
review_4627,clothing_829
review_4628,clothing_872
review_4629,clothing_872
review_4630,clothing_1094
review_4631,clothing_872
review_4632,clothing_1059
review_4633,clothing_963
review_4634,clothing_872
review_4635,clothing_872
review_4636,clothing_963
review_4637,clothing_872
review_4638,clothing_872
review_4639,clothing_782
review_4640,clothing_872
review_4641,clothing_1094
review_4642,clothing_840
review_4643,clothing_963
review_4644,clothing_829
review_4645,clothing_1059
review_4646,clothing_1094
review_4647,clothing_1082
review_4648,clothing_829
review_4649,clothing_873
review_4650,clothing_871
review_4651,clothing_871
review_4652,clothing_871
review_4653,clothing_878
review_4654,clothing_1048
review_4655,clothing_1095
review_4656,clothing_1081
review_4657,clothing_871
review_4658,clothing_1048
review_4659,clothing_1027
review_4660,clothing_871
review_4661,clothing_1072
review_4662,clothing_1048
review_4663,clothing_1078
review_4664,clothing_1048
review_4665,clothing_871
review_4666,clothing_1048
review_4667,clothing_871
review_4668,clothing_829
review_4669,clothing_871
review_4670,clothing_878
review_4671,clothing_1048
review_4672,clothing_878
review_4673,clothing_1048
review_4674,clothing_871
review_4675,clothing_878
review_4676,clothing_871
review_4677,clothing_871
review_4678,clothing_871
review_4679,clothing_871
review_4680,clothing_878
review_4681,clothing_871
review_4682,clothing_1072
review_4683,clothing_1048
review_4684,clothing_1078
review_4685,clothing_871
review_4686,clothing_836
review_4687,clothing_836
review_4688,clothing_1078
review_4689,clothing_1027
review_4690,clothing_836
review_4691,clothing_836
review_4692,clothing_954
review_4693,clothing_836
review_4694,clothing_836
review_4695,clothing_1081
review_4696,clothing_831
review_4697,clothing_836
review_4698,clothing_1081
review_4699,clothing_836
review_4700,clothing_836
review_4701,clothing_1072
review_4702,clothing_836
review_4703,clothing_836
review_4704,clothing_836
review_4705,clothing_832
review_4706,clothing_836
review_4707,clothing_836
review_4708,clothing_836
review_4709,clothing_836
review_4710,clothing_836
review_4711,clothing_826
review_4712,clothing_836
review_4713,clothing_836
review_4714,clothing_1027
review_4715,clothing_836
review_4716,clothing_836
review_4717,clothing_1100
review_4718,clothing_1076
review_4719,clothing_1080
review_4720,clothing_381
review_4721,clothing_381
review_4722,clothing_1080
review_4723,clothing_381
review_4724,clothing_933
review_4725,clothing_1080
review_4726,clothing_1080
review_4727,clothing_381
review_4728,clothing_999
review_4729,clothing_1080
review_4730,clothing_1080
review_4731,clothing_1100
review_4732,clothing_381
review_4733,clothing_1080
review_4734,clothing_1080
review_4735,clothing_273
review_4736,clothing_1080
review_4737,clothing_1080
review_4738,clothing_1080
review_4739,clothing_1100
review_4740,clothing_1080
review_4741,clothing_1076
review_4742,clothing_1080
review_4743,clothing_1080
review_4744,clothing_862
review_4745,clothing_1080
review_4746,clothing_1080
review_4747,clothing_1080
review_4748,clothing_1080
review_4749,clothing_1080
review_4750,clothing_1080
review_4751,clothing_1080
review_4752,clothing_1080
review_4753,clothing_1100
review_4754,clothing_999
review_4755,clothing_1080
review_4756,clothing_1080
review_4757,clothing_1028
review_4758,clothing_381
review_4759,clothing_1080
review_4760,clothing_999
review_4761,clothing_1100
review_4762,clothing_1080
review_4763,clothing_1080
review_4764,clothing_381
review_4765,clothing_999
review_4766,clothing_1080
review_4767,clothing_1080
review_4768,clothing_1080
review_4769,clothing_1080
review_4770,clothing_381
review_4771,clothing_1080
review_4772,clothing_381
review_4773,clothing_1080
review_4774,clothing_1059
review_4775,clothing_1080
review_4776,clothing_1080
review_4777,clothing_829
review_4778,clothing_940
review_4779,clothing_1024
review_4780,clothing_829
review_4781,clothing_829
review_4782,clothing_829
review_4783,clothing_829
review_4784,clothing_829
review_4785,clothing_940
review_4786,clothing_1094
review_4787,clothing_940
review_4788,clothing_1145
review_4789,clothing_829
review_4790,clothing_829
review_4791,clothing_829
review_4792,clothing_1110
review_4793,clothing_829
review_4794,clothing_829
review_4795,clothing_829
review_4796,clothing_940
review_4797,clothing_829
review_4798,clothing_940
review_4799,clothing_829
review_4800,clothing_829
review_4801,clothing_829
review_4802,clothing_1094
review_4803,clothing_825
review_4804,clothing_1094
review_4805,clothing_829
review_4806,clothing_1145
review_4807,clothing_829
review_4808,clothing_1024
review_4809,clothing_829
review_4810,clothing_1024
review_4811,clothing_829
review_4812,clothing_904
review_4813,clothing_1024
review_4814,clothing_862
review_4815,clothing_829
review_4816,clothing_829
review_4817,clothing_829
review_4818,clothing_829
review_4819,clothing_306
review_4820,clothing_829
review_4821,clothing_829
review_4822,clothing_1110
review_4823,clothing_829
review_4824,clothing_829
review_4825,clothing_862
review_4826,clothing_829
review_4827,clothing_940
review_4828,clothing_327
review_4829,clothing_940
review_4830,clothing_327
review_4831,clothing_829
review_4832,clothing_829
review_4833,clothing_1075
review_4834,clothing_940
review_4835,clothing_829
review_4836,clothing_829
review_4837,clothing_829
review_4838,clothing_829
review_4839,clothing_825
review_4840,clothing_1024
review_4841,clothing_940
review_4842,clothing_538
review_4843,clothing_829
review_4844,clothing_306
review_4845,clothing_829
review_4846,clothing_829
review_4847,clothing_829
review_4848,clothing_829
review_4849,clothing_1024
review_4850,clothing_829
review_4851,clothing_829
review_4852,clothing_829
review_4853,clothing_1024
review_4854,clothing_1094
review_4855,clothing_829
review_4856,clothing_1110
review_4857,clothing_829
review_4858,clothing_829
review_4859,clothing_829
review_4860,clothing_829
review_4861,clothing_327
review_4862,clothing_829
review_4863,clothing_1110
review_4864,clothing_829
review_4865,clothing_1083
review_4866,clothing_834
review_4867,clothing_834
review_4868,clothing_823
review_4869,clothing_834
review_4870,clothing_834
review_4871,clothing_1099
review_4872,clothing_823
review_4873,clothing_823
review_4874,clothing_834
review_4875,clothing_826
review_4876,clothing_823
review_4877,clothing_823
review_4878,clothing_1086
review_4879,clothing_463
review_4880,clothing_1036
review_4881,clothing_872
review_4882,clothing_463
review_4883,clothing_984
review_4884,clothing_834
review_4885,clothing_834
review_4886,clothing_823
review_4887,clothing_826
review_4888,clothing_826
review_4889,clothing_834
review_4890,clothing_834
review_4891,clothing_363
review_4892,clothing_834
review_4893,clothing_823
review_4894,clothing_823
review_4895,clothing_463
review_4896,clothing_872
review_4897,clothing_463
review_4898,clothing_823
review_4899,clothing_984
review_4900,clothing_823
review_4901,clothing_823
review_4902,clothing_834
review_4903,clothing_1086
review_4904,clothing_834
review_4905,clothing_834
review_4906,clothing_826
review_4907,clothing_463
review_4908,clothing_363
review_4909,clothing_823
review_4910,clothing_1086
review_4911,clothing_898
review_4912,clothing_363
review_4913,clothing_1086
review_4914,clothing_834
review_4915,clothing_823
review_4916,clothing_834
review_4917,clothing_1083
review_4918,clothing_826
review_4919,clothing_1099
review_4920,clothing_872
review_4921,clothing_823
review_4922,clothing_826
review_4923,clothing_834
review_4924,clothing_834
review_4925,clothing_872
review_4926,clothing_1099
review_4927,clothing_823
review_4928,clothing_1099
review_4929,clothing_1022
review_4930,clothing_823
review_4931,clothing_834
review_4932,clothing_834
review_4933,clothing_1036
review_4934,clothing_823
review_4935,clothing_823
review_4936,clothing_912
review_4937,clothing_940
review_4938,clothing_865
review_4939,clothing_1110
review_4940,clothing_927
review_4941,clothing_927
review_4942,clothing_1110
review_4943,clothing_878
review_4944,clothing_927
review_4945,clothing_1110
review_4946,clothing_927
review_4947,clothing_927
review_4948,clothing_1081
review_4949,clothing_1110
review_4950,clothing_1110
review_4951,clothing_1110
review_4952,clothing_1111
review_4953,clothing_1021
review_4954,clothing_1110
review_4955,clothing_1110
review_4956,clothing_927
review_4957,clothing_1110
review_4958,clothing_964
review_4959,clothing_927
review_4960,clothing_1110
review_4961,clothing_927
review_4962,clothing_927
review_4963,clothing_912
review_4964,clothing_878
review_4965,clothing_964
review_4966,clothing_1110
review_4967,clothing_927
review_4968,clothing_1110
review_4969,clothing_1110
review_4970,clothing_940
review_4971,clothing_865
review_4972,clothing_1110
review_4973,clothing_1110
review_4974,clothing_1110
review_4975,clothing_927
review_4976,clothing_927
review_4977,clothing_940
review_4978,clothing_1110
review_4979,clothing_1021
review_4980,clothing_1110
review_4981,clothing_1110
review_4982,clothing_940
review_4983,clothing_862
review_4984,clothing_927
review_4985,clothing_1110
review_4986,clothing_1081
review_4987,clothing_1110
review_4988,clothing_927
review_4989,clothing_1110
review_4990,clothing_1110
review_4991,clothing_1070
review_4992,clothing_945
review_4993,clothing_945
review_4994,clothing_868
review_4995,clothing_993
review_4996,clothing_1068
review_4997,clothing_868
review_4998,clothing_1068
review_4999,clothing_1025
review_5000,clothing_836
review_5001,clothing_1068
review_5002,clothing_562
review_5003,clothing_868
review_5004,clothing_1025
review_5005,clothing_945
review_5006,clothing_831
review_5007,clothing_836
review_5008,clothing_868
review_5009,clothing_831
review_5010,clothing_675
review_5011,clothing_1068
review_5012,clothing_836
review_5013,clothing_562
review_5014,clothing_562
review_5015,clothing_875
review_5016,clothing_1095
review_5017,clothing_875
review_5018,clothing_875
review_5019,clothing_1095
review_5020,clothing_1095
review_5021,clothing_334
review_5022,clothing_1059
review_5023,clothing_875
review_5024,clothing_977
review_5025,clothing_977
review_5026,clothing_977
review_5027,clothing_1095
review_5028,clothing_829
review_5029,clothing_875
review_5030,clothing_1095
review_5031,clothing_875
review_5032,clothing_826
review_5033,clothing_1095
review_5034,clothing_829
review_5035,clothing_1059
review_5036,clothing_875
review_5037,clothing_334
review_5038,clothing_1095
review_5039,clothing_1095
review_5040,clothing_1095
review_5041,clothing_875
review_5042,clothing_875
review_5043,clothing_829
review_5044,clothing_875
review_5045,clothing_875
review_5046,clothing_875
review_5047,clothing_1095
review_5048,clothing_875
review_5049,clothing_1059
review_5050,clothing_875
review_5051,clothing_875
review_5052,clothing_875
review_5053,clothing_1095
review_5054,clothing_1095
review_5055,clothing_875
review_5056,clothing_1095
review_5057,clothing_875
review_5058,clothing_1095
review_5059,clothing_1095
review_5060,clothing_977
review_5061,clothing_875
review_5062,clothing_1095
review_5063,clothing_1095
review_5064,clothing_829
review_5065,clothing_875
review_5066,clothing_875
review_5067,clothing_1095
review_5068,clothing_977
review_5069,clothing_1059
review_5070,clothing_1095
review_5071,clothing_868
review_5072,clothing_875
review_5073,clothing_1059
review_5074,clothing_1095
review_5075,clothing_1095
review_5076,clothing_875
review_5077,clothing_1095
review_5078,clothing_826
review_5079,clothing_875
review_5080,clothing_828
review_5081,clothing_1095
review_5082,clothing_1095
review_5083,clothing_1059
review_5084,clothing_1095
review_5085,clothing_829
review_5086,clothing_873
review_5087,clothing_863
review_5088,clothing_1035
review_5089,clothing_1078
review_5090,clothing_863
review_5091,clothing_863
review_5092,clothing_1078
review_5093,clothing_824
review_5094,clothing_1078
review_5095,clothing_863
review_5096,clothing_1086
review_5097,clothing_824
review_5098,clothing_1133
review_5099,clothing_1078
review_5100,clothing_1078
review_5101,clothing_863
review_5102,clothing_1078
review_5103,clothing_863
review_5104,clothing_824
review_5105,clothing_824
review_5106,clothing_873
review_5107,clothing_1035
review_5108,clothing_678
review_5109,clothing_823
review_5110,clothing_863
review_5111,clothing_978
review_5112,clothing_863
review_5113,clothing_873
review_5114,clothing_863
review_5115,clothing_863
review_5116,clothing_678
review_5117,clothing_1072
review_5118,clothing_863
review_5119,clothing_863
review_5120,clothing_678
review_5121,clothing_823
review_5122,clothing_863
review_5123,clothing_873
review_5124,clothing_1078
review_5125,clothing_1078
review_5126,clothing_873
review_5127,clothing_1078
review_5128,clothing_873
review_5129,clothing_1133
review_5130,clothing_824
review_5131,clothing_873
review_5132,clothing_1035
review_5133,clothing_1072
review_5134,clothing_844
review_5135,clothing_678
review_5136,clothing_678
review_5137,clothing_824
review_5138,clothing_863
review_5139,clothing_823
review_5140,clothing_1078
review_5141,clothing_1078
review_5142,clothing_1035
review_5143,clothing_678
review_5144,clothing_863
review_5145,clothing_824
review_5146,clothing_1035
review_5147,clothing_903
review_5148,clothing_844
review_5149,clothing_881
review_5150,clothing_881
review_5151,clothing_865
review_5152,clothing_881
review_5153,clothing_881
review_5154,clothing_881
review_5155,clothing_881
review_5156,clothing_865
review_5157,clothing_881
review_5158,clothing_903
review_5159,clothing_881
review_5160,clothing_881
review_5161,clothing_865
review_5162,clothing_818
review_5163,clothing_881
review_5164,clothing_881
review_5165,clothing_865
review_5166,clothing_865
review_5167,clothing_881
review_5168,clothing_865
review_5169,clothing_881
review_5170,clothing_865
review_5171,clothing_865
review_5172,clothing_373
review_5173,clothing_844
review_5174,clothing_881
review_5175,clothing_865
review_5176,clothing_865
review_5177,clothing_840
review_5178,clothing_927
review_5179,clothing_1022
review_5180,clothing_854
review_5181,clothing_927
review_5182,clothing_854
review_5183,clothing_927
review_5184,clothing_927
review_5185,clothing_1009
review_5186,clothing_840
review_5187,clothing_927
review_5188,clothing_909
review_5189,clothing_927
review_5190,clothing_927
review_5191,clothing_927
review_5192,clothing_854
review_5193,clothing_1103
review_5194,clothing_1059
review_5195,clothing_1059
review_5196,clothing_840
review_5197,clothing_854
review_5198,clothing_1103
review_5199,clothing_840
review_5200,clothing_927
review_5201,clothing_238
review_5202,clothing_927
review_5203,clothing_854
review_5204,clothing_854
review_5205,clothing_854
review_5206,clothing_854
review_5207,clothing_1094
review_5208,clothing_1033
review_5209,clothing_825
review_5210,clothing_861
review_5211,clothing_1033
review_5212,clothing_1033
review_5213,clothing_1033
review_5214,clothing_1035
review_5215,clothing_1094
review_5216,clothing_1033
review_5217,clothing_1033
review_5218,clothing_866
review_5219,clothing_1033
review_5220,clothing_1094
review_5221,clothing_1099
review_5222,clothing_1033
review_5223,clothing_1094
review_5224,clothing_1033
review_5225,clothing_1094
review_5226,clothing_1033
review_5227,clothing_1033
review_5228,clothing_1094
review_5229,clothing_1033
review_5230,clothing_1094
review_5231,clothing_1033
review_5232,clothing_871
review_5233,clothing_871
review_5234,clothing_1094
review_5235,clothing_871
review_5236,clothing_861
review_5237,clothing_1099
review_5238,clothing_1033
review_5239,clothing_1094
review_5240,clothing_1094
review_5241,clothing_871
review_5242,clothing_992
review_5243,clothing_1033
review_5244,clothing_871
review_5245,clothing_1035
review_5246,clothing_1035
review_5247,clothing_871
review_5248,clothing_896
review_5249,clothing_1094
review_5250,clothing_1033
review_5251,clothing_871
review_5252,clothing_871
review_5253,clothing_862
review_5254,clothing_1094
review_5255,clothing_862
review_5256,clothing_871
review_5257,clothing_1033
review_5258,clothing_1035
review_5259,clothing_1033
review_5260,clothing_871
review_5261,clothing_1033
review_5262,clothing_1033
review_5263,clothing_1035
review_5264,clothing_1033
review_5265,clothing_908
review_5266,clothing_1033
review_5267,clothing_1035
review_5268,clothing_867
review_5269,clothing_895
review_5270,clothing_404
review_5271,clothing_895
review_5272,clothing_1082
review_5273,clothing_895
review_5274,clothing_1082
review_5275,clothing_1020
review_5276,clothing_895
review_5277,clothing_1078
review_5278,clothing_1078
review_5279,clothing_1078
review_5280,clothing_895
review_5281,clothing_1078
review_5282,clothing_404
review_5283,clothing_944
review_5284,clothing_404
review_5285,clothing_895
review_5286,clothing_895
review_5287,clothing_867
review_5288,clothing_895
review_5289,clothing_867
review_5290,clothing_783
review_5291,clothing_1020
review_5292,clothing_1020
review_5293,clothing_867
review_5294,clothing_1020
review_5295,clothing_867
review_5296,clothing_1083
review_5297,clothing_1020
review_5298,clothing_895
review_5299,clothing_867
review_5300,clothing_867
review_5301,clothing_1104
review_5302,clothing_1020
review_5303,clothing_1083
review_5304,clothing_895
review_5305,clothing_751
review_5306,clothing_909
review_5307,clothing_1083
review_5308,clothing_585
review_5309,clothing_895
review_5310,clothing_867
review_5311,clothing_1078
review_5312,clothing_895
review_5313,clothing_895
review_5314,clothing_1020
review_5315,clothing_895
review_5316,clothing_1020
review_5317,clothing_1020
review_5318,clothing_895
review_5319,clothing_867
review_5320,clothing_1078
review_5321,clothing_867
review_5322,clothing_1011
review_5323,clothing_895
review_5324,clothing_895
review_5325,clothing_895
review_5326,clothing_1078
review_5327,clothing_1020
review_5328,clothing_895
review_5329,clothing_895
review_5330,clothing_1011
review_5331,clothing_1020
review_5332,clothing_895
review_5333,clothing_1082
review_5334,clothing_272
review_5335,clothing_1095
review_5336,clothing_1058
