id,detail_url,title,location,timeline_hours,area_m2,bedrooms,bathrooms,floors,frontage,price_million_vnd
159133,https://batdongsan.vn/ban-nha-4-tang-hem-xe-hoi-duong-quang-trung-p11-go-vap-90m2-gia-nhinh-7-ty-r159133,BÁN NHÀ 4 TẦNG HẺM XE HƠI - ĐƯỜNG QUANG TRUNG - P.11 - Gò Vấp - 90M2 - GIÁ NHỈNH 7 TỶ,"Gò Vấp, Hồ Chí Minh",5040,90.0,3.0,5.0,5.0,False,7800.0
159109,https://batdongsan.vn/chi-700-trieu-so-huu-nha-2-tang-dep-nhu-mo-gia-re-r159109,CHỈ 700 TRIỆU – SỞ HỮU NHÀ 2 TẦNG ĐẸP NHƯ MƠ GIÁ RẺ,"Bến Cát, Bình Dương",5040,75.0,2.0,2.0,3.0,False,700.0
159181,https://batdongsan.vn/ban-nha-pho-an-trach-quoc-tu-giam-dan-xay-dt-28-m-5tang-mt33m-gia-chi-8-ty-r159181,💥BÁN NHÀ PHỐ AN TRẠCH QUỐC TỬ GIÁM DÂN XÂY Dt 28 m 5tầng mt3.3m giá chỉ 8 tỷ,"Đống Đa, Hà Nội",5040,28.0,3.0,4.0,6.0,False,8000.0
159189,https://batdongsan.vn/ban-nha-572-m2-5-tang-pho-nguyen-kha-trac-mai-dich-cau-giay-o-to-do-cua-chi-22-ty-r159189,"Bán nhà 57,2 m², 5 tầng phố Nguyễn Khả Trạc, Mai Dịch, Cầu Giấy, ô tô đỗ cửa, chỉ 22 tỷ","Cầu Giấy, Hà Nội",5040,58.0,7.0,3.0,6.0,False,22000.0
159135,https://batdongsan.vn/phu-minh-45m2-4-tang-mat-tien-5mgia-chi-68-ty-bac-tu-liem-lh-0941833688-r159135,"Phú Minh 45m2, 4 tầng ,mặt tiền 5m,giá chỉ   6.8 Tỷ Bắc Từ Liêm lh : 0941833688","Bắc Từ Liêm, Hà Nội",5040,45.0,4.0,3.0,5.0,True,6800.0
159184,https://batdongsan.vn/sieu-pham-phan-lo-o-to-tranh-5-tang-2-mat-thoang-truoc-sau-chu-tang-full-noi-that-tri-gia-r159184,SIÊU PHẨM PHÂN LÔ - Ô TÔ TRÁNH - 5 TẦNG - 2 MẶT THOÁNG TRƯỚC SAU - CHỦ TẶNG FULL NỘI THẤT TRỊ GIÁ,"Cầu Giấy, Hà Nội",5040,65.0,4.0,5.0,6.0,False,23900.0
159141,https://batdongsan.vn/ban-nha-tan-lap-canh-vinhomes-dan-phuong-55m2-xay-6-tang-thang-may-san-duong-3-oto-tranh-r159141,Bán nhà Tân Lập cạnh Vinhomes Đan Phượng. 55m2 xây 6 tầng thang máy sẵn. Đường 3 Ôtô tránh,"Đan Phượng, Hà Nội",5040,55.0,5.0,7.0,7.0,False,8500.0
159143,https://batdongsan.vn/tan-phu-khu-vip-o-to-gan-mt-luy-ban-bich-nha-4-tang-gia-re-r159143,"Tân Phú, Khu Vip, ô Tô Gần MT lũy Bán Bích. Nhà 4 Tầng, Giá Rẻ","Tân Phú, Hồ Chí Minh",5040,60.0,4.0,4.0,5.0,False,6800.0
159188,https://batdongsan.vn/chinh-chu-ban-nha-rieng-4-tang-ngo-thong-o-to-vao-nha-150m-ra-bv-thanh-nhan-r159188,"Chính chủ bán nhà riêng 4 tầng , ngõ thông, ô tô vào nhà, 150m ra BV  Thanh Nhàn","Hai Bà Trưng, Hà Nội",5040,34.0,4.0,3.0,5.0,False,9660.0
159146,https://batdongsan.vn/ban-nha-go-vap-hxh-5m-ngang-45m-4-tang-gan-cho-hanh-thong-tay-chi-7-ty-tl-r159146,BÁN NHÀ GÒ VẤP HXH 5M NGANG 4.5m- 4 TẦNG GẦN CHỢ HẠNH THÔNG TÂY CHỈ 7 TỶ TL,"Gò Vấp, Hồ Chí Minh",5040,58.0,4.0,5.0,5.0,False,7000.0
159128,https://batdongsan.vn/sieu-pham-mat-pho-lang-ha-6-tang-thang-may-mat-tien-41m-lo-goc-gia-hon-22-ty-r159128,SIÊU PHẨM MẶT PHỐ LÁNG HẠ - 6 TẦNG THANG MÁY – MẶT TIỀN 4.1M - LÔ GÓC – GIÁ HƠN 22 TỶ,"Đống Đa, Hà Nội",5040,35.0,,,7.0,True,22000.0
159107,https://batdongsan.vn/ban-nha-go-vap-ke-hem-xe-hoi-le-duc-tho-48m2-x-2-tang-4-pn-42-ty-tl-r159107,"Bán nhà Gò Vấp, kế hẻm xe hơi Lê Đức Thọ, 48M² x 2 tầng, 4 Pn, 4.2 tỷ TL","Gò Vấp, Hồ Chí Minh",5040,48.0,4.0,2.0,3.0,False,4200.0
159111,https://batdongsan.vn/binh-thanh-giap-quan-1-hem-xe-hoi-thong-nha-3-tang-vuong-van-chi-555-ty-vu-huy-tan-r159111,"BÌNH THẠNH – GIÁP QUẬN 1 – HẺM XE HƠI THÔNG – NHÀ 3 TẦNG VUÔNG VẮN – CHỈ 5.55 TỶ
VŨ HUY TẤN –","Bình Thạnh, Hồ Chí Minh",5040,42.0,,,4.0,False,0.0
159095,https://batdongsan.vn/ban-gap-nha-sat-dai-lo-tay-thang-long-4-tang-vung-chai-40m2-chi-3-ty-chi-1-can-duy-nhat-r159095,"🔥 BÁN GẤP NHÀ SÁT ĐẠI LỘ TÂY THĂNG LONG – 4 TẦNG VỮNG CHÃI, 40M² CHỈ 3 TỶ – CHỈ 1 CĂN DUY NHẤT!","Đan Phượng, Hà Nội",5040,40.0,5.0,5.0,5.0,False,3000.0
159085,https://batdongsan.vn/dat-lon-717m2-ngang-12m-co-nha-3-tang-hem-xe-tai-ngay-ten-lua-noi-day-r159085,ĐẤT LỚN 717M2 NGANG 12M CÓ NHÀ 3 TẦNG HẺM XE TẢI NGAY TÊN LỬA NỐI DÀY.,"Bình Tân, Hồ Chí Minh",5040,717.0,3.0,2.0,4.0,False,35000.0
159113,https://batdongsan.vn/ban-nha-hxh-duong-quang-trung-phuong-14-go-vap-dtsd-48m2-2-tang-gia-3-ty-r159113,"Bán Nhà HXH Đường Quang Trung Phường 14 Gò Vấp, DTSD 48m2 - 2 Tầng Giá 3 Tỷ","Gò Vấp, Hồ Chí Minh",5040,30.0,2.0,2.0,3.0,False,3000.0
159117,https://batdongsan.vn/ban-nha-hem-43-cong-hoa-phuong-4-42x12m-4-tang-462m2-95-ty-tl-r159117,"Bán nhà hẻm 43 Cộng Hòa, Phường 4, 4.2x12m, 4 tầng, 46.2m2, 9.5 tỷ TL","Tân Bình, Hồ Chí Minh",5040,47.0,4.0,5.0,5.0,False,9500.0
159089,https://batdongsan.vn/ban-nha-4-tang-25met-ngo-thong-phong-ton-duc-thang-dong-da-chinh-chu-r159089,"Bán nhà 4 tầng, 25mét,  ngõ Thông Phong,  Tôn Đức Thắng Đống Đa,  chính chủ","Đống Đa, Hà Nội",5040,25.0,3.0,3.0,5.0,False,4450.0
159125,https://batdongsan.vn/ban-nha-5-tang-dep-sat-nga-5-ha-tri-chi-63-ty-o-ngay-phap-ly-chuan-r159125,BÁN NHÀ 5 TẦNG ĐẸP – SÁT NGÃ 5 HÀ TRÌ – CHỈ 6.3 TỶ – Ở NGAY – PHÁP LÝ CHUẨN!,"Hà Đông, Hà Nội",5040,35.0,,,6.0,False,6300.0
159096,https://batdongsan.vn/nha-mt-an-phu-quan-2-5x20-1-ham-4-lau-gia-sieu-re-r159096,"Nhà MT An Phú Quận 2, 5X20  1 hầm 4 lầu, giá siêu rẻ","Quận 2, Hồ Chí Minh",5040,100.0,5.0,5.0,5.0,False,18100.0
159127,https://batdongsan.vn/tran-khat-chan-lo-duc-o-cau-den-40m2-4-tang-3-ngu-tc-7-ty-r159127,🏡 TRẦN KHÁT CHÂN – LÒ ĐÚC – Ô CẦU DỀN – 40M² – 4 TẦNG – 3 NGỦ – TC 7 TỶ,"Hai Bà Trưng, Hà Nội",5040,37.0,3.0,3.0,5.0,False,7500.0
159100,https://batdongsan.vn/ban-nha-mat-pho-nguyen-trai-1723m2-3-tang-vi-tri-vang-r159100,BÁN NHÀ MẶT PHỐ NGUYỄN TRÃI – 172.3M² – 3 TẦNG – VỊ TRÍ VÀNG,"Thanh Xuân, Hà Nội",5040,172.0,2.0,9.0,4.0,True,55000.0
159105,https://batdongsan.vn/ban-nha-lo-goc-4-tang-pham-huu-lau-quan-7-60m2-nhinh-6-ty-r159105,BÁN NHÀ LÔ GÓC- 4 TẦNG- PHẠM HỮU LẦU- QUẬN 7- 60M2- NHỈNH 6 TỶ,"Quận 7, Hồ Chí Minh",5040,60.0,,,5.0,False,6400.0
158953,https://batdongsan.vn/ban-nha-nam-du-linh-nam-42m-5-tang-5-phong-tang-het-noi-that-so-do-rieng-r158953,Bán Nhà Nam Dư Lĩnh Nam 42m 5 Tầng 5 phòng Tặng Hết Nội Thất Sổ Đỏ Riêng,"Hoàng Mai, Hà Nội",5040,42.0,5.0,5.0,6.0,False,7045.0
158931,https://batdongsan.vn/vo-ke-hoach-ban-nha-doi-can-ba-dinh-25m2-x-3-tang-mt-56m-chi-4x-ty-r158931,💥VỠ KẾ HOẠCH BÁN NHÀ ĐỘI CẤN - BA ĐÌNH - 25M² x 3 TẦNG - MT 5.6M - CHỈ 4.X TỶ💥,"Ba Đình, Hà Nội",5040,25.0,2.0,,4.0,False,4800.0
158954,https://batdongsan.vn/nha-2-tang-gia-tot-vo-van-hat-gan-lo-lu-chi-26-ty-hem-xe-hoi-r158954,"NHÀ 2 TẦNG GIÁ TỐT VÕ VĂN HÁT – GẦN LÒ LU, CHỈ 2.6 TỶ – HẺM XE HƠI","Quận 9, Hồ Chí Minh",5040,56.0,3.0,2.0,3.0,False,2600.0
158946,https://batdongsan.vn/44x16-ban-nha-3-tang-hem-12m-hoang-hoa-tham-p12-tan-binh-nhinh-11-ty-r158946,"4.4x16, BÁN NHÀ 3 TẦNG, HẺM 12m, HOÀNG HOA THÁM, P12, TÂN BÌNH, NHỈNH 11 TỶ","Tân Bình, Hồ Chí Minh",5040,70.0,3.0,4.0,4.0,False,11800.0
158956,https://batdongsan.vn/ban-nha-hxh-khu-ban-co-thong-nhat-57m2-2-tang-58-ty-tl-0964364745-r158956,"Bán Nhà HXH Khu bàn cờ Thống Nhất, 57m2, 2 tầng, 5.8 tỷ TL 0964364745","Gò Vấp, Hồ Chí Minh",5040,57.0,3.0,2.0,3.0,False,5800.0
158929,https://batdongsan.vn/tang-2-tt-nguyen-khanh-toan-65m-2pn-rieng-noi-that-dep-o-to-vong-quanh-398-ty-r158929,"💥Tầng 2 TT Nguyễn Khánh Toàn 65m 2PN riêng, Nội thất đẹp, Ô tô vòng quanh, 3.98 Tỷ","Cầu Giấy, Hà Nội",5040,65.0,2.0,1.0,2.0,False,3980.0
158950,https://batdongsan.vn/bao-re-ban-gap-nha-chu-van-an-30m2-5-tang-chi-nhinh-5-ti-r158950,"Bao Rẻ, Bán Gấp Nhà Chu Văn An 30m2, 5 Tầng Chỉ Nhỉnh 5 Tỉ","Bình Thạnh, Hồ Chí Minh",5040,35.0,3.0,3.0,6.0,False,5500.0
158960,https://batdongsan.vn/ban-nha-tt-tang-2-72m2-tan-mai-hoang-mai-ha-noi-chi-2-ty-x-so-do-chinh-chu-r158960,"BÁN NHÀ TT TẦNG 2, 72M2, TÂN MAI - HOÀNG MAI - HÀ NỘI - CHỈ 2 TỶ X - SỔ ĐỎ CHÍNH CHỦ","Hoàng Mai, Hà Nội",5040,72.0,2.0,2.0,2.0,False,2800.0
158948,https://batdongsan.vn/ban-456m2-nha-4-tang-no-hau-gara-o-to-khu-918-phuc-dong-an-cu-lien-ke-san-golf-long-bien-r158948,"Bán 45,6m2 nhà 4 tầng nở hậu, gara ô tô, Khu 918 Phúc Đồng - An cư liền kề Sân Golf Long Biên","Long Biên, Hà Nội",5040,46.0,4.0,4.0,5.0,False,12300.0
158927,https://batdongsan.vn/ban-nha-go-vap-chdv-vip-ngay-dh-cong-nghiep-5-tang-10-pn-hem-xe-tai-nguyen-van-nghi-dong-r158927,"Bán nhà Gò Vấp, CHDV VIP ngay ĐH Công Nghiệp, 5 Tầng, 10 Pn, Hẻm Xe  Tải Nguyễn Văn Nghi, dòng","Gò Vấp, Hồ Chí Minh",5040,40.0,10.0,11.0,6.0,False,7100.0
158949,https://batdongsan.vn/can-ban-nha-nam-du-linh-nam-42m-5-tang-5-phong-tang-het-noi-that-so-do-r158949,Cần Bán Nhà Nam Dư Lĩnh Nam 42m 5 Tầng 5 phòng Tặng Hết Nội Thất Sổ Đỏ,"Hoàng Mai, Hà Nội",5040,42.0,5.0,5.0,6.0,False,7045.0
158951,https://batdongsan.vn/ban-nha-nam-du-linh-nam-42m-5-tang-5-phong-tang-het-noi-that-so-do-r158951,Bán Nhà Nam Dư Lĩnh Nam 42m 5 Tầng 5 phòng Tặng Hết Nội Thất Sổ Đỏ,"Hoàng Mai, Hà Nội",5040,42.0,5.0,5.0,6.0,False,7045.0
158924,https://batdongsan.vn/sieu-pham-minh-khai-dong-tien-35tr-thang-quan-hai-ba-trung-35m2-5tang-chi-71-ty-r158924,"SIÊU PHẨM MINH KHAI - DÒNG TIỀN 35TR/ THÁNG - QUẬN HAI BÀ TRƯNG.  ~ 35m2 5Tầng/  Chỉ 7,1 tỷ","Hai Bà Trưng, Hà Nội",5040,35.0,7.0,7.0,6.0,False,7100.0
159043,https://batdongsan.vn/chu-gap-lam-nha-dep-vao-o-ngay-2-tang-gia-nhing-4x-ty-ngay-linh-dong-r159043,"Chủ gấp lắm nhà đẹp vào ở ngay 2 tầng giá nhỉng 4,x tỷ ngay Linh Đông.","Thủ Đức, Hồ Chí Minh",5040,58.0,2.0,1.0,3.0,False,4350.0
159023,https://batdongsan.vn/hon-5-ty-nha-dep-ngo-1-bui-xuong-trach-33m-4-tang-4-ngu-o-luon-r159023,HƠN 5 TỶ-NHÀ ĐẸP NGÕ 1 BÙI XƯƠNG TRẠCH 33M-4 TẦNG-4 NGỦ-Ở LUÔN,"Thanh Xuân, Hà Nội",5040,33.0,4.0,4.0,5.0,False,5800.0
159045,https://batdongsan.vn/nha-42m2-ke-ben-ten-lua-tinh-lo-10-hem-3m-tuong-lai-mo-12m-giap-q6-nha-2-tang-btct-kien-r159045,NHÀ 42M2 – KỀ BÊN TÊN LỬA – TỈNH LỘ 10 – HẺM 3M TƯƠNG LAI MỞ 12M – GIÁP Q6 – NHÀ 2 TẦNG BTCT KIÊN,"Bình Tân, Hồ Chí Minh",5040,42.0,3.0,3.0,3.0,False,3500.0
159013,https://batdongsan.vn/ban-nha-ngay-san-bay-102m2520m-3-tang-xay-moi-chdv-vpcty-sieu-dinh-gpxd-ham-6-tam-r159013,"BÁN NHÀ NGAY SÂN BAY - 102M2(5❌️20M) - 3 TẦNG - XÂY MỚI CHDV, VPCTY SIÊU ĐỈNH - GPXD: HẦM + 6 TẤM","Tân Bình, Hồ Chí Minh",5040,100.0,4.0,4.0,4.0,False,16500.0
158996,https://batdongsan.vn/ban-nha-thai-thinh-dong-da-phan-lo-o-to-ngo-thong-50m2-4-tang-chi-128-ty-r158996,"Bán nhà Thái Thịnh, Đống Đa, phân lô, ô tô, ngõ thông 50m2, 4 tầng, chỉ 12.8 tỷ","Đống Đa, Hà Nội",5040,50.0,4.0,3.0,5.0,False,12800.0
159018,https://batdongsan.vn/ban-gap-nha-hong-mai-hai-ba-trung-gia-tot-chi-53-ty-40m2-4-tang-so-do-r159018,"Bán Gấp Nhà Hồng Mai - Hai Bà Trưng Giá Tốt Chỉ 5,3 tỷ, 40m2, 4 Tầng Sổ Đỏ","Hai Bà Trưng, Hà Nội",5040,40.0,3.0,3.0,5.0,False,5300.0
158997,https://batdongsan.vn/phu-nhuan-mat-rien-duong-hoa-rat-hiem-nha-ban-50m2-5-tang-khong-quy-hoach-khong-lo-gioi-r158997,PHÚ NHUẬN MẶT RIỀN ĐƯỜNG HOA - RẤT HIẾM NHÀ BÁN - 50M2 - 5 TẦNG - KHÔNG QUY HOẠCH. KHÔNG LỘ GIỚI-,"Phú Nhuận, Hồ Chí Minh",5040,50.0,3.0,3.0,6.0,False,19500.0
159027,https://batdongsan.vn/nha-dep-mat-tien-ta-quang-buu-4x18-4-tang-moi-gia-chi-9-ty-9-r159027,"Nhà đẹp mặt tiền Tạ Quang Bửu 4x18, 4 tầng mới, Giá chỉ 9 tỷ 9","Quận 8, Hồ Chí Minh",5040,72.0,7.0,6.0,5.0,True,9900.0
158995,https://batdongsan.vn/nha-cu-tien-xay-moi-ngay-le-dinh-can-hem-4m-10m-hem-xe-tai-2-tang-duc-gia-nhinh-295-ty-r158995,NHÀ CŨ TIỆN XÂY MỚI NGAY LÊ ĐÌNH CẨN – HẺM 4M - 10M HẺM XE TẢI – 2 TẦNG ĐÚC – GIÁ NHỈNH 2.95 TỶ,"Bình Tân, Hồ Chí Minh",5040,38.0,2.0,1.0,3.0,False,2950.0
158998,https://batdongsan.vn/ban-nha-thanh-nhan-1-nha-ra-pho-thang-may-nha-6-tang-dep-o-luon-12-ty-r158998,"Bán nhà Thanh Nhàn, 1 nhà ra phố, thang máy, nhà 6 tầng đẹp ở luôn, 12 tỷ","Hai Bà Trưng, Hà Nội",5040,33.0,4.0,5.0,7.0,False,12000.0
159048,https://batdongsan.vn/nha-chinh-chu-ban-61m2-nguyen-kiem-p3-phu-nhuan-4-tang-btct-gia-11-ty-r159048,"NHÀ CHÍNH CHỦ BÁN – 61M² NGUYỄN KIỆM, P3 PHÚ NHUẬN – 4 TẦNG BTCT – GIÁ 11 TỶ","Phú Nhuận, Hồ Chí Minh",5040,61.0,4.0,3.0,5.0,False,11000.0
158994,https://batdongsan.vn/ban-nha-duong-nguyen-thi-thap-xe-hoi-do-cua-nha-3-tang-dep-gia-chi-58-ty-lh-0938827657-ms-r158994,"BÁN NHÀ ĐƯỜNG NGUYỄN THỊ THẬP – XE HƠI ĐỖ CỬA – NHÀ 3 TẦNG ĐẸP – GIÁ CHỈ 5.8 TỶ, LH 0938827657 MS","Quận 7, Hồ Chí Minh",5040,73.0,2.0,3.0,4.0,False,5800.0
159049,https://batdongsan.vn/chinh-chu-ban-nha-nguyen-kiem-phuong-3-phu-nhuan-61m2-4-tang-so-vuong-gia-11-ty-tl-r159049,CHÍNH CHỦ BÁN NHÀ NGUYỄN KIỆM PHƯỜNG 3 PHÚ NHUẬN – 61M² – 4 TẦNG – SỔ VUÔNG – GIÁ 11 TỶ TL,"Phú Nhuận, Hồ Chí Minh",5040,61.0,4.0,3.0,5.0,False,11000.0
159054,https://batdongsan.vn/ban-nha-hiem-mat-tien-duong-so-4-tang-620m-canh-chung-cu-pegasuite-giam-500tr-chi-nhinh-11-ty-r159054,"Bán nhà hiếm-mặt tiền đường số-4 tầng (6*20m). Cạnh chung cư Pegasuite, giảm 500tr, chỉ nhỉnh 11 tỷ","Bình Chánh, Hồ Chí Minh",5040,120.0,7.0,7.0,5.0,True,11500.0
159058,https://batdongsan.vn/ban-nha-2-tang-68m2-quoc-lo-13-hiep-binh-phuoc-445-ty-r159058,"Bán nhà 2 tầng, 68m², Quốc lộ 13, Hiệp Bình Phước, 4.45  tỷ","Thủ Đức, Hồ Chí Minh",5040,68.0,2.0,2.0,3.0,False,4450.0
159064,https://batdongsan.vn/can-ban-nha-3-tang-mat-tien-kinh-doanh-duong-lang-lieu-phuong-vinh-phuoc-tp-nha-trang-r159064,Cần bán nhà 3 tầng mặt tiền kinh doanh đường Lang Liêu  - Phường Vĩnh Phước -  Tp Nha Trang,"Nha Trang, Khánh Hòa",5040,71.0,3.0,3.0,4.0,True,3500.0
159036,https://batdongsan.vn/41m2-nha-dep-4-tang-di-ai-di-trach-o-to-vao-full-noi-that-cao-cap-6x-ty-r159036,"41m2 NHÀ ĐẸP 4 TẦNG, DI ÁI – DI TRẠCH – Ô TÔ VÀO – FULL NỘI THẤT CAO CẤP, 6.x tỷ","Hoài Đức, Hà Nội",5040,41.0,5.0,4.0,5.0,False,6600.0
159103,https://batdongsan.vn/ban-gap-thu-khoa-huan-465-ty-quan-1-ho-chi-minh-dien-tich-9818m2-455-x-21-m-4-tang-moi-r159103,"BÁN GẤP Thủ Khoa Huân 46.5 tỷ Quận 1 Hồ Chí Minh =Diện tích 98.18m2 ( 4.55 x 21 m ), 4 tầng mới","Quận 1, Hồ Chí Minh",5040,98.0,6.0,6.0,5.0,False,46500.0
159067,https://batdongsan.vn/719m-ban-chdv-5-tang-cao-cap-13p-100tr-thang-ngay-kcn-tan-binh-p15-18xx-ty-r159067,"7❌19M, BÁN CHDV 5 TẦNG CAO CẤP, 13P, 100tr/ THÁNG, NGAY KCN TÂN BÌNH, P15, 18.xx TỶ","Tân Bình, Hồ Chí Minh",5040,133.0,13.0,13.0,6.0,False,18690.0
159077,https://batdongsan.vn/nha-mat-tien-2-tang-sieu-pham-duong-phan-van-dang-125m2-kinh-doanh-cuc-pham-gia-chi-455-r159077,"🏠 NHÀ MẶT TIỀN 2 TẦNG ""SIÊU PHẨM"" ĐƯỜNG PHAN VĂN ĐÁNG - 125M², KINH DOANH CỰC PHẨM, GIÁ CHỈ 4.55","Cẩm Lệ, Đà Nẵng",5040,125.0,3.0,2.0,3.0,True,4550.0
159033,https://batdongsan.vn/phu-nhuan-p13-sieu-pham-dong-tien-ngay-trung-tam-chdv-4-tang-thang-may-xin-10-phong-chdv-r159033,[#PHÚ_NHUẬN]- P13– SIÊU PHẨM DÒNG TIỀN NGAY TRUNG TÂM - CHDV 4 TẦNG THANG MÁY XỊN - 10 PHÒNG CHDV,"Phú Nhuận, Hồ Chí Minh",5040,79.0,10.0,12.0,5.0,False,23900.0
159042,https://batdongsan.vn/nguyen-thi-dinh-nha-40m2-5-tang-cach-pho-vai-buoc-chan-dang-mua-ngay-khong-can-hoi-r159042,"💥 Nguyễn Thị Định – Nhà 40m², 5 tầng, cách phố vài bước chân – Đáng mua ngay không cần hỏi!","Cầu Giấy, Hà Nội",5040,42.0,4.0,,6.0,False,10800.0
159068,https://batdongsan.vn/nha-3-tang-tam-huyet-dep-lung-linh-ngay-le-van-viet-quan-9-gan-ga-metro-r159068,NHÀ 3 TẦNG TÂM HUYẾT ĐẸP LUNG LINH NGAY LÊ VĂN VIỆT QUẬN 9 GẦN GA METRO,"Quận 9, Hồ Chí Minh",5040,60.0,3.0,2.0,4.0,False,5500.0
159032,https://batdongsan.vn/ban-nha-dep-bui-xuong-trach-5-tang-full-noi-that-ngoz-ba-gac-gia-chi-739-ty-r159032,"BÁN NHÀ ĐẸP BÙI XƯƠNG TRẠCH, 5 TẦNG FULL NỘI THẤT, NGOZ BA GÁC GIÁ CHỈ 7,39 TỶ.","Thanh Xuân, Hà Nội",5040,32.0,3.0,,6.0,False,7390.0
158970,https://batdongsan.vn/ban-nha-4-tang-25met-ngo-thong-phong-ton-duc-thang-dong-ngo-nong-gan-pho-chinh-chu-r158970,"Bán nhà 4 tầng, 25mét,  ngõ Thông Phong,  Tôn Đức Thắng Đống,  ngõ nông gần phố chính chủ","Đống Đa, Hà Nội",5040,25.0,3.0,3.0,5.0,False,4450.0
158987,https://batdongsan.vn/ban-nha-pho-ton-duc-thang-nha-dan-xay-5tang-dt-22-m2-mt-32m-gia-chi-52-ty-r158987,"BÁN NHÀ -PHỐ TÔN ĐỨC THẮNG-NHÀ DÂN  XÂY ,5TẦNG -DT 22 M2 -MT 3.2m GIÁ CHỈ 5.2 TỶ","Đống Đa, Hà Nội",5040,22.0,3.0,3.0,6.0,False,5200.0
158989,https://batdongsan.vn/nha-90m2-no-hau-65m-2-tang3pn-hem-xe-hoi-quang-trung-go-vap-chi-7949-ty-tl-r158989,"🔥Nhà 90m² nở hậu 6.5m, 2 tầng/3PN, HẺM XE HƠI Quang Trung, Gò Vấp, Chỉ 7.949 tỷ TL!","Gò Vấp, Hồ Chí Minh",5040,90.0,3.0,3.0,3.0,False,7949.0
158966,https://batdongsan.vn/ban-nha-hoang-hoa-tham-ba-dinh-lo-goc-thang-may-35m2-7-tang-mt-42m-chi-122-ty-r158966,"Bán nhà Hoàng Hoa Thám, Ba Đình, lô góc, thang máy, 35m2, 7 tầng, Mt 4.2m, chỉ 12.2 tỷ","Ba Đình, Hà Nội",5040,35.0,3.0,4.0,8.0,False,12200.0
158981,https://batdongsan.vn/ban-nha-1-tret-1-lau-can-goc-tdc-dat-lanh-cach-duong-phong-chau-80m-r158981,Bán nhà 1 trệt 1 lầu căn góc tđc đất lành cách đường Phong Châu 80m.,"Nha Trang, Khánh Hòa",5040,90.0,3.0,3.0,2.0,False,4200.0
158962,https://batdongsan.vn/ban-nha-5-tang-lo-goc-trung-tam-luong-khanh-thien-ngo-quyen-hai-phong-doi-dien-nguyen-kim-r158962,"Bán Nhà 5 Tầng Lô Góc Trung Tâm Lương Khánh Thiện – Ngô Quyền, Hải Phòng – Đối Diện Nguyễn Kim,","Ngô Quyền, Hải Phòng",5040,40.0,4.0,3.0,6.0,False,2890.0
158978,https://batdongsan.vn/ban-nha-gan-mat-tien-huynh-tan-phat-nha-dep-3-tang-o-to-do-cua-chi-68-tylh-0938827657-ms-r158978,BÁN NHÀ GẦN MẶT TIỀN HUỲNH TẤN PHÁT – NHÀ ĐẸP 3 TẦNG – Ô TÔ ĐỖ CỬA – CHỈ 6.8 TỶ.LH 0938827657 MS,"Quận 7, Hồ Chí Minh",5040,60.0,4.0,4.0,4.0,True,6800.0
158990,https://batdongsan.vn/hiem-nha-2-tang-le-duc-tho-quan-go-vap-gia-chi-23-ty-so-hong-rieng-r158990,"🏠 Hiếm! Nhà 2 Tầng, Lê Đức Thọ, Quận Gò Vấp,  Giá Chỉ 2.3 Tỷ
✅ Sổ hồng riêng.","Gò Vấp, Hồ Chí Minh",5040,42.0,2.0,,3.0,False,2300.0
158980,https://batdongsan.vn/can-ban-gap-nha-pho-thuong-mai-4-tang-binh-son-ocean-park-khai-thac-kinh-doanh-ngay-r158980,CẦN BÁN GẤP NHÀ PHỐ THƯƠNG MẠI 4 TẦNG – Bình Sơn Ocean Park – KHAI THÁC KINH DOANH NGAY,"Phan Rang - Tháp Chàm, Ninh Thuận",5040,100.0,6.0,7.0,5.0,False,969.0
158963,https://batdongsan.vn/ban-nha-lo-goc-2-mat-tien-truong-phuoc-phan-120m2-4-tang-btct-gia-12-ty-r158963,BÁN NHÀ LÔ GÓC 2 MẶT TIỀN TRƯƠNG PHƯỚC PHAN – 120M² – 4 TẦNG BTCT – GIÁ 12 TỶ,"Bình Tân, Hồ Chí Minh",5040,120.0,10.0,11.0,5.0,True,12000.0
158984,https://batdongsan.vn/nha-duc-btct-2-tang-ngay-cho-go-vap-nguyen-du-phan-van-tri-p7-sat-hxt-r158984,NHÀ ĐÚC BTCT 2 TẦNG - NGAY CHỢ GÒ VẤP NGUYỄN DU - PHAN VĂN TRỊ P7 - SÁT HXT,"Gò Vấp, Hồ Chí Minh",5040,24.0,2.0,2.0,3.0,False,4450.0
158965,https://batdongsan.vn/ban-nha-chien-thang-van-quan-phan-lo-o-to-tranh-5-tang-50m-126-ty-o-kinh-doanh-r158965,"Bán nhà Chiến Thắng - Văn Quán, phân lô ô tô tránh - 5 tầng, 50m, 12,6 tỷ - Ở, kinh doanh","Hà Đông, Hà Nội",5040,50.0,6.0,4.0,6.0,False,12600.0
158901,https://batdongsan.vn/chinh-chu-ban-nha-tang-1-mat-pho-thai-phien-hai-bai-trung-ha-noi-r158901,CHÍNH CHỦ BÁN NHÀ TẦNG 1 MẶT PHỐ THÁI PHIÊN - HAI BÀI TRƯNG - HÀ NỘI,"Hai Bà Trưng, Hà Nội",5040,15.0,,,1.0,True,6980.0
